MUNICIPIO,CLASSIFICADOR_TIPO,CLASSIFICADOR,SETOR
ITAUNA,LOGRADOURO,AABB - REGIAO DA BARRAGEM VELHA,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO,JUSCELINO KUBSTICHEK,SANTANENSE MORADA NOVA
ITAUNA,NRAT,2019-011177489-001,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO,DONA BIELA BAHIA,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,LAGES,SANTANENSE MORADA NOVA
ITAUNA,PONTO_DE_REFERENCIA,EROS MOTEL,CENTRO PADRE EUSTAQUIO
ITAUNA,PONTO_DE_REFERENCIA,BELGO MINEIRA,CENTRO PADRE EUSTAQUIO
ITAUNA,PONTO_DE_REFERENCIA,SIDERSA,CENTRO PADRE EUSTAQUIO
ITAUNA,NRAT,2018-015373890-001,SANTANENSE MORADA NOVA
ITAUNA,NRAT,2018-026369358-001,LOURDES ITATIAIUCU
ITAUNA,NRAT,2018-029446392-001,SANTANENSE MORADA NOVA
ITAUNA,NRAT,2018-033938310-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NRAT,2018-048667045-001,SANTANENSE MORADA NOVA
ITAUNA,NRAT,2018-050699445-001,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO,SEVERO ANTUNES FILHO,SANTANENSE MORADA NOVA
ITAUNA,NRAT,2019-007087258-001,SANTANENSE MORADA NOVA
ITAUNA,NRAT,2019-008306936-001,SANTANENSE MORADA NOVA
ITAUNA,NRAT,2019-008768526-001,SANTANENSE MORADA NOVA
ITAUNA,NRAT,2019-008776403-001,SANTANENSE MORADA NOVA
ITAUNA,NRAT,2019-009303353-001,SANTANENSE MORADA NOVA
ITAUNA,NRAT,2019-012380467-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-000128650-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2018-001564249-001,LOURDES ITATIAIUCU
ITAUNA,NREDS,2018-001825632-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2018-015570676-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2018-016076309-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2018-016686001-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-016990234-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-019750504-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-024535308-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-026182300-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-032626153-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-033054708-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-035012820-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2018-035346880-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2018-038574027-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-040114317-001,LOURDES ITATIAIUCU
ITAUNA,NREDS,2018-042424240-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2018-046990029-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2018-050418942-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2018-054336947-001,LOURDES ITATIAIUCU
ITAUNA,NREDS,2018-055381350-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2018-057815776-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2019-000858873-001,LOURDES ITATIAIUCU
ITAUNA,NREDS,2019-001865214-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2019-002462253-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2019-004577278-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2019-006480596-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2019-008871736-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2019-011174011-001,LOURDES ITATIAIUCU
ITAUNA,NREDS,2019-012322422-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2019-013426440-001,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,GERALDO CILICO,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,IZAURINO DO VALE,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,JOAQUIM TAVARES,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,JOSE MONTEIRO,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,LEOPOLDINA CORREA,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,MAESTRO HERMINIO CORRADI,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,OURO,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,PEDRO DE QUEIROZ,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,SAO BENEDITO,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,VASCO MENDES,LOURDES ITATIAIUCU
ITAUNA,NRAT,2018-031185180-001,SANTANENSE MORADA NOVA
ITAUNA,NRAT,2018-047442656-001,LOURDES ITATIAIUCU
ITAUNA,NRAT,2018-055590810-001,LOURDES ITATIAIUCU
ITAUNA,BAIRRO_NAO_CADASTRADO,JOAO PAULO II,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,MARIA ALVES FERREIRA,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,CORONEL ARTUR VILACA,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,AFIFE SALOMAO LEAO,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO,CHIQUINHO ALVES,SANTANENSE MORADA NOVA
ITAUNA,NRAT,2018-051840800-001,SANTANENSE MORADA NOVA
ITAUNA,NRAT,2018-004444033-001,SANTANENSE MORADA NOVA
ITAUNA,NRAT,2018-051727573-001,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,ALBINO SANTOS,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,SALITRE,CENTRO PADRE EUSTAQUIO
ITAUNA,NRAT,2018-050824958-001,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,CUNHA QUINTAO,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,PROFESSOR OSVALDO CHAVES,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,FLORENTINO PEREIRA,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,DOUTOR AUGUSTO GONCALVES,CENTRO PADRE EUSTAQUIO
ITAUNA,NRAT,2019-013606050-001,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO,VEREADOR ANTONIO ITALIANO,LOURDES ITATIAIUCU
ITAUNA,NRAT,2019-014238386-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2019-014969325-001,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,MARCIA GUIMARAES,CENTRO PADRE EUSTAQUIO
ITAUNA,PONTO_DE_REFERENCIA,POVOADO DE CALAMBAU,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,ANTONIO ITALIANO,LOURDES ITATIAIUCU
ITAUNA,BAIRRO,CHACREAMENTO MAMONAL,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,JOSE ANTONIO DE OLIVEIRA,CENTRO PADRE EUSTAQUIO
ITAUNA,PONTO_DE_REFERENCIA,LEONANI,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,NOVA LIMA,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,JOSE FLAVIO AGUILAR,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO_NAO_CADASTRADO,MARECHAL FLORIANO PEIXOTO,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2019-017530287-001,LOURDES ITATIAIUCU
ITAUNA,BAIRRO,FAZENDA DA CHACARA,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,ANTONIO FONSECA,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,ARI BARROSO,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO_NAO_CADASTRADO,POVOADO DO CORREGO DO SOLDADO,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO,CAETANO BURRINI,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,JOSE PEREIRA MAIA,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,CONDOMINIO ALPHAVILLE VALE DOS IPES,SANTANENSE MORADA NOVA
ITAUNA,PONTO_DE_REFERENCIA,TERRA PNEUS,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,NONO VENTURA,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO_NAO_CADASTRADO,OZORIO FAGUNDES,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,GROTA DA CANA,LOURDES ITATIAIUCU
ITAUNA,PONTO_DE_REFERENCIA,FAZENDA TORRE DA VIVO,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,EUGENIO PRADO,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,DOS CAMPOS - POVOADO DE CAMPOS,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,ANTONIO CORRADI,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,CESARIO AUGUSTO SANTOS,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,MANOEL RIBEIRO DA SILVA,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,DOUTOR JOSE GONCALVES,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO_NAO_CADASTRADO,REISDENCIAL VEREDAS,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,MARIA CUSTODIA DE JESUS,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,ITATIAIUCU,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,CORONEL JOAO CERQUEIRA LIMA,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,GENIPLO DORNAS,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,AURELIO CAMPOS,CENTRO PADRE EUSTAQUIO
ITAUNA,NRAT,2019-023352411-001,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,TOPAZIO,CENTRO PADRE EUSTAQUIO
ITAUNA,NRAT,2019-024089960-001,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO_NAO_CADASTRADO,ALTAIR GONCALVES FRANCO,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO_NAO_CADASTRADO,AEROPORTO,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO_NAO_CADASTRADO,ZONA RURAL,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO_NAO_CADASTRADO,AEROPORTO UM,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO_NAO_CADASTRADO,ITAUNA,LOURDES ITATIAIUCU
ITAUNA,BAIRRO_NAO_CADASTRADO,RIO DOCE ITAUNA,LOURDES ITATIAIUCU
ITAUNA,BAIRRO_NAO_CADASTRADO,PROXIMO CORREGO DO SOLDADO,LOURDES ITATIAIUCU
ITAUNA,BAIRRO_NAO_CADASTRADO,POVOADO SUMIDOURO,LOURDES ITATIAIUCU
ITAUNA,COMPLEMENTO_ENDERECO,WS FERRAGENS,SANTANENSE MORADA NOVA
ITAUNA,COMPLEMENTO_ENDERECO,CENTRO COMUNITARIO,SANTANENSE MORADA NOVA
ITAUNA,COMPLEMENTO_ENDERECO,TORRE CTBC/ALGAR,SANTANENSE MORADA NOVA
ITAUNA,COMPLEMENTO_ENDERECO,GARCIAS,SANTANENSE MORADA NOVA
ITAUNA,COMPLEMENTO_ENDERECO,condominio Santa Hel,SANTANENSE MORADA NOVA
ITAUNA,PONTO_DE_REFERENCIA,TORRE DA EMPRESA ALGAR TELECOM,SANTANENSE MORADA NOVA
ITAUNA,PONTO_DE_REFERENCIA,PADARIA SILVA,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-000330075-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2018-000473562-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-000701865-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-000965843-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-000966456-001,LOURDES ITATIAIUCU
ITAUNA,NREDS,2018-002680455-001,LOURDES ITATIAIUCU
ITAUNA,NREDS,2018-002898750-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2018-003401749-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-003976676-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-004256392-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-005612066-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-006575546-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-007400546-001,LOURDES ITATIAIUCU
ITAUNA,NREDS,2018-007551061-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2018-007628559-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-007692114-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2018-022827362-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-022871531-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-023432458-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2018-023662808-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-024041780-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-026088405-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-026477532-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2018-028544994-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2018-029106244-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2018-029982620-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-030456992-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2018-030738175-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2018-032633575-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2018-032744515-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-036126570-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2018-036449308-001,LOURDES ITATIAIUCU
ITAUNA,NREDS,2018-036579066-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-037818219-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-038357211-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-039304760-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-039783710-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-039819077-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2018-039952803-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2018-040517673-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-041035289-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2018-041058634-001,LOURDES ITATIAIUCU
ITAUNA,NREDS,2018-041516061-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-041517248-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2018-042159491-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2018-042674266-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-042681556-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-044288610-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2018-044353084-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2018-044482998-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-045134026-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2018-045621072-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-046020731-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2018-046158953-001,LOURDES ITATIAIUCU
ITAUNA,NREDS,2018-046321791-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2018-046517100-001,LOURDES ITATIAIUCU
ITAUNA,NREDS,2018-046700525-001,LOURDES ITATIAIUCU
ITAUNA,NREDS,2018-046785168-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-047015435-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-048111638-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-048620067-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-049119813-001,LOURDES ITATIAIUCU
ITAUNA,NREDS,2018-050057095-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-050309159-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2018-050401315-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2018-050419332-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2018-050615484-001,LOURDES ITATIAIUCU
ITAUNA,NREDS,2018-050646353-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-050702319-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2018-050949553-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2018-051670111-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-051714167-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-051739368-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2018-051758100-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-052196786-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2018-052205616-001,LOURDES ITATIAIUCU
ITAUNA,NREDS,2018-052206680-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2018-052254700-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-052971203-001,LOURDES ITATIAIUCU
ITAUNA,NREDS,2018-052998758-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-053325391-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-053452005-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2018-053814337-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-053889102-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-054026717-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2018-054330216-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-054359430-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-054359521-001,LOURDES ITATIAIUCU
ITAUNA,NREDS,2018-054363075-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2018-054868669-001,LOURDES ITATIAIUCU
ITAUNA,NREDS,2018-054937272-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2018-058083076-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2018-058085112-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2019-000253230-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2019-000321306-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2019-000685228-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2019-009629677-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2019-012069756-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2019-012729157-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2019-013448151-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2019-018337480-001,LOURDES ITATIAIUCU
ITAUNA,NREDS,2019-018367082-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2019-021023325-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2019-021785607-001,LOURDES ITATIAIUCU
ITAUNA,NREDS,2019-021810509-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2019-023115884-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2019-023967511-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2019-024180833-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2019-024581859-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2019-011417052-001,LOURDES ITATIAIUCU
ITAUNA,NREDS,2019-026517642-001,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,JOAQUIM SOARES NOGUEIRA,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2019-023256482-001,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO,GRAFITE,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,TACITO NOGUEIRA,CENTRO PADRE EUSTAQUIO
ITAUNA,PONTO_DE_REFERENCIA,ESCOLA ESTADUAL JOSE DE MELO,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2018-046971590-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2019-027687027-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2019-029634284-001,SANTANENSE MORADA NOVA
ITAUNA,NREDS,2019-029622370-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2019-028255274-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2019-030384664-001,LOURDES ITATIAIUCU
ITAUNA,NREDS,2019-030638727-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2019-031080783-001,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,VIRGILIO GONCALVES,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,LAMPIOES,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,TACITO NOGUEIRA,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,GETULIO VARGAS,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,MANOEL DA CUSTODIA,SANTANENSE MORADA NOVA
ITAUNA,NRAT,2019-027171483-001,LOURDES ITATIAIUCU
ITAUNA,NREDS,2019-031925633-001,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO,GERALDO ALVES PARREIRA,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,JOSE BERNARDINO,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,LUIZ RIBEIRO FILHO,SANTANENSE MORADA NOVA
ITAUNA,PONTO_DE_REFERENCIA,CONDOMINIO RECANTO DOS PASSAROS,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO,PADRE MARCOS HELENO,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO_NAO_CADASTRADO,VEREDAS,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO_NAO_CADASTRADO,GARCIAS,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO_NAO_CADASTRADO,ITAUNENSE,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,GROTA GRANDE,SANTANENSE MORADA NOVA
ITAUNA,PONTO_DE_REFERENCIA,CACHOEIRA DOS CHAVES,LOURDES ITATIAIUCU
ITAUNA,NREDS,2019-032803424-001,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,CACHOEIRA,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,CAMPO REDONDO,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,CAMPO REDONDO / BRAUNAS,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,PROFESSOR FRANCISCO SANTIAGO,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,JOAO HERCULANO PEREIRA,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,DOUTOR MIGUEL AUGUSTO GONCALVES,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,JOSE FLAVIO DE CARVALHO,LOURDES ITATIAIUCU
ITAUNA,NRAT,2019-032233015-001,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,SAO JOAO,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,GONCALVES DA GUIA,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO_NAO_CADASTRADO,ANTUNES,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO_NAO_CADASTRADO,LEONANE,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO_NAO_CADASTRADO,cidade nova um,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO_NAO_CADASTRADO,VILA SANTIAGO,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2019-034603138-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2019-034800610-001,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,DOUTOR PEREIRA LIMA,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,GABRIEL DA SILVA PEREIRA,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO,GODOFREDO GONCALVES,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,MARIA LICA,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,CUSTODIA MARIA DE JESUS,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,GENUINA S MORAIS,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO_NAO_CADASTRADO,BONFIM,CENTRO PADRE EUSTAQUIO
ITAUNA,NREDS,2019-037201869-001,LOURDES ITATIAIUCU
ITAUNA,LOGRADOURO,BONFIM,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO_NAO_CADASTRADO,BOULEVARD,LOURDES ITATIAIUCU
ITAUNA,BAIRRO_NAO_CADASTRADO,MORADA NOVA,SANTANENSE MORADA NOVA
ITAUNA,PONTO_DE_REFERENCIA,MERCEARIA IDEAL,CENTRO PADRE EUSTAQUIO
ITAUNA,NRAT,2019-015517963-001,SANTANENSE MORADA NOVA
ITAUNA,NRAT,2019-017263970-001,SANTANENSE MORADA NOVA
ITAUNA,NRAT,2019-018967522-001,SANTANENSE MORADA NOVA
ITAUNA,NRAT,2019-023736050-001,SANTANENSE MORADA NOVA
ITAUNA,NRAT,2019-026955798-001,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,FARIA TAVARES,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,MARECHAL FLORIANO PEIXOTO,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,AZURITA,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,JAIME DE FARIAS,SANTANENSE MORADA NOVA
ITAUNA,LOGRADOURO,QUINZE DE NOVEMBRO,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,TUPINAMBAS,CENTRO PADRE EUSTAQUIO
ITAUNA,NRAT,2019-038333645-001,SANTANENSE MORADA NOVA
ITAUNA,NRAT,2019-038485284-001,SANTANENSE MORADA NOVA
ITAUNA,NRAT,2019-038759940-001,SANTANENSE MORADA NOVA
ITAUNA,NRAT,2019-039536400-001,SANTANENSE MORADA NOVA
ITAUNA,NRAT,2019-039610907-001,CENTRO PADRE EUSTAQUIO
ITAUNA,NRAT,2019-039753470-001,CENTRO PADRE EUSTAQUIO
ITAUNA,LOGRADOURO,AVENIDA JOVE SOARES - PONTE RIO SAO JOAO,CENTRO PADRE EUSTAQUIO
